Timestamp          |GPU0_Temp|GPU0_TDP|GPU0_Thro|GPU1_Temp|GPU1_TDP|GPU1_Thro|GPU2_Temp|GPU2_TDP|GPU2_Thro|GPU3_Temp|GPU3_TDP|GPU3_Thro|GPU4_Temp|GPU4_TDP|GPU4_Thro|GPU5_Temp|GPU5_TDP|GPU5_Thro|GPU6_Temp|GPU6_TDP|GPU6_Thro|GPU7_Temp|GPU7_TDP|GPU7_Thro
2025-08-14 18:58:05|  51 C  | 280.60 W |  89 C  |  48 C  | 303.91 W |  89 C  |  48 C  | 295.17 W |  89 C  |  51 C  | 297.62 W |  89 C  |  48 C  | 306.81 W |  89 C  |  48 C  | 308.33 W |  89 C  |  49 C  | 297.86 W |  89 C  |  49 C  | 304.99 W |  89 C  
2025-08-14 18:58:07|  52 C  | 281.29 W |  89 C  |  49 C  | 298.25 W |  89 C  |  49 C  | 309.55 W |  89 C  |  51 C  | 298.71 W |  89 C  |  49 C  | 297.61 W |  89 C  |  49 C  | 300.52 W |  89 C  |  49 C  | 290.30 W |  89 C  |  49 C  | 297.74 W |  89 C  
2025-08-14 18:58:10|  52 C  | 299.50 W |  89 C  |  49 C  | 299.02 W |  89 C  |  49 C  | 298.11 W |  89 C  |  52 C  | 298.42 W |  89 C  |  49 C  | 377.73 W |  89 C  |  49 C  | 301.32 W |  89 C  |  50 C  | 306.01 W |  89 C  |  50 C  | 297.76 W |  89 C  
2025-08-14 18:58:12|  53 C  | 298.92 W |  89 C  |  50 C  | 298.92 W |  89 C  |  50 C  | 296.28 W |  89 C  |  53 C  | 299.98 W |  89 C  |  50 C  | 289.19 W |  89 C  |  50 C  | 303.75 W |  89 C  |  51 C  | 306.49 W |  89 C  |  50 C  | 294.22 W |  89 C  
2025-08-14 18:58:14|  53 C  | 305.98 W |  89 C  |  51 C  | 300.20 W |  89 C  |  51 C  | 304.27 W |  89 C  |  53 C  | 300.56 W |  89 C  |  49 C  | 294.09 W |  89 C  |  51 C  | 295.44 W |  89 C  |  51 C  | 298.64 W |  89 C  |  51 C  | 294.51 W |  89 C  
2025-08-14 18:58:17|  54 C  | 299.88 W |  89 C  |  51 C  | 300.19 W |  89 C  |  51 C  | 297.33 W |  89 C  |  54 C  | 297.82 W |  89 C  |  51 C  | 305.93 W |  89 C  |  51 C  | 295.91 W |  89 C  |  52 C  | 292.67 W |  89 C  |  51 C  | 299.51 W |  89 C  
2025-08-14 18:58:19|  55 C  | 299.81 W |  89 C  |  51 C  | 293.93 W |  89 C  |  52 C  | 304.17 W |  89 C  |  54 C  | 302.23 W |  89 C  |  52 C  | 301.23 W |  89 C  |  52 C  | 296.49 W |  89 C  |  52 C  | 300.52 W |  89 C  |  52 C  | 295.98 W |  89 C  
2025-08-14 18:58:22|  55 C  | 298.22 W |  89 C  |  52 C  | 300.09 W |  89 C  |  52 C  | 302.72 W |  89 C  |  55 C  | 300.66 W |  89 C  |  52 C  | 293.90 W |  89 C  |  52 C  | 300.61 W |  89 C  |  53 C  | 299.73 W |  89 C  |  52 C  | 308.61 W |  89 C  
2025-08-14 18:58:24|  55 C  | 302.53 W |  89 C  |  52 C  | 307.53 W |  89 C  |  52 C  | 294.20 W |  89 C  |  55 C  | 294.00 W |  89 C  |  53 C  | 296.05 W |  89 C  |  53 C  | 301.38 W |  89 C  |  53 C  | 299.62 W |  89 C  |  53 C  | 306.94 W |  89 C  
2025-08-14 18:58:26|  56 C  | 301.65 W |  89 C  |  53 C  | 301.19 W |  89 C  |  53 C  | 304.08 W |  89 C  |  56 C  | 308.69 W |  89 C  |  53 C  | 302.61 W |  89 C  |  53 C  | 292.77 W |  89 C  |  54 C  | 301.69 W |  89 C  |  53 C  | 300.68 W |  89 C  
2025-08-14 18:58:29|  56 C  | 306.07 W |  89 C  |  53 C  | 290.61 W |  89 C  |  53 C  | 304.97 W |  89 C  |  56 C  | 301.34 W |  89 C  |  53 C  | 296.06 W |  89 C  |  53 C  | 296.89 W |  89 C  |  54 C  | 305.90 W |  89 C  |  54 C  | 294.02 W |  89 C  
2025-08-14 18:58:31|  57 C  | 298.71 W |  89 C  |  54 C  | 299.90 W |  89 C  |  54 C  | 294.60 W |  89 C  |  56 C  | 304.19 W |  89 C  |  54 C  | 297.12 W |  89 C  |  54 C  | 298.93 W |  89 C  |  54 C  | 306.90 W |  89 C  |  54 C  | 302.05 W |  89 C  
2025-08-14 18:58:33|  57 C  | 297.16 W |  89 C  |  54 C  | 302.65 W |  89 C  |  54 C  | 302.03 W |  89 C  |  57 C  | 299.78 W |  89 C  |  54 C  | 303.70 W |  89 C  |  54 C  | 294.55 W |  89 C  |  55 C  | 293.65 W |  89 C  |  54 C  | 301.28 W |  89 C  
2025-08-14 18:58:36|  57 C  | 298.71 W |  89 C  |  54 C  | 309.59 W |  89 C  |  55 C  | 304.67 W |  89 C  |  57 C  | 302.71 W |  89 C  |  54 C  | 303.21 W |  89 C  |  54 C  | 302.36 W |  89 C  |  55 C  | 308.26 W |  89 C  |  55 C  | 294.43 W |  89 C  
2025-08-14 18:58:38|  58 C  | 298.83 W |  89 C  |  55 C  | 301.27 W |  89 C  |  55 C  | 277.26 W |  89 C  |  57 C  | 307.02 W |  89 C  |  55 C  | 296.14 W |  89 C  |  55 C  | 308.62 W |  89 C  |  55 C  | 285.59 W |  89 C  |  55 C  | 301.85 W |  89 C  
2025-08-14 18:58:41|  58 C  | 299.11 W |  89 C  |  55 C  | 296.18 W |  89 C  |  55 C  | 296.16 W |  89 C  |  58 C  | 302.91 W |  89 C  |  55 C  | 305.25 W |  89 C  |  55 C  | 304.70 W |  89 C  |  55 C  | 286.88 W |  89 C  |  55 C  | 294.13 W |  89 C  
2025-08-14 18:58:43|  58 C  | 298.23 W |  89 C  |  55 C  | 296.38 W |  89 C  |  55 C  | 295.38 W |  89 C  |  58 C  | 297.92 W |  89 C  |  55 C  | 291.45 W |  89 C  |  55 C  | 299.54 W |  89 C  |  56 C  | 308.45 W |  89 C  |  56 C  | 296.38 W |  89 C  
2025-08-14 18:58:45|  59 C  | 299.59 W |  89 C  |  56 C  | 303.34 W |  89 C  |  56 C  | 302.33 W |  89 C  |  58 C  | 300.46 W |  89 C  |  56 C  | 298.11 W |  89 C  |  56 C  | 291.39 W |  89 C  |  56 C  | 295.12 W |  89 C  |  56 C  | 295.97 W |  89 C  
2025-08-14 18:58:48|  59 C  | 298.14 W |  89 C  |  56 C  | 308.71 W |  89 C  |  56 C  | 304.77 W |  89 C  |  58 C  | 300.66 W |  89 C  |  56 C  | 297.52 W |  89 C  |  56 C  | 297.40 W |  89 C  |  56 C  | 300.71 W |  89 C  |  56 C  | 234.20 W |  89 C  
2025-08-14 18:58:50|  59 C  | 298.81 W |  89 C  |  56 C  | 310.85 W |  89 C  |  56 C  | 304.97 W |  89 C  |  59 C  | 297.52 W |  89 C  |  56 C  | 305.36 W |  89 C  |  56 C  | 288.08 W |  89 C  |  57 C  | 305.12 W |  89 C  |  56 C  | 289.78 W |  89 C  
2025-08-14 18:58:52|  59 C  | 301.16 W |  89 C  |  55 C  | 289.03 W |  89 C  |  56 C  | 304.77 W |  89 C  |  59 C  | 298.22 W |  89 C  |  56 C  | 288.98 W |  89 C  |  56 C  | 303.85 W |  89 C  |  57 C  | 297.28 W |  89 C  |  57 C  | 278.55 W |  89 C  
2025-08-14 18:58:55|  59 C  | 299.12 W |  89 C  |  56 C  | 366.41 W |  89 C  |  57 C  | 296.26 W |  89 C  |  59 C  | 279.67 W |  89 C  |  57 C  | 298.99 W |  89 C  |  57 C  | 296.11 W |  89 C  |  57 C  | 286.39 W |  89 C  |  57 C  | 303.70 W |  89 C  
2025-08-14 18:58:57|  60 C  | 300.57 W |  89 C  |  57 C  | 296.88 W |  89 C  |  57 C  | 290.87 W |  89 C  |  60 C  | 305.46 W |  89 C  |  57 C  | 310.42 W |  89 C  |  57 C  | 295.62 W |  89 C  |  57 C  | 296.90 W |  89 C  |  57 C  | 303.71 W |  89 C  
2025-08-14 18:59:00|  60 C  | 300.28 W |  89 C  |  57 C  | 297.65 W |  89 C  |  57 C  | 298.71 W |  89 C  |  60 C  | 297.93 W |  89 C  |  57 C  | 292.62 W |  89 C  |  57 C  | 296.40 W |  89 C  |  57 C  | 324.51 W |  89 C  |  57 C  | 303.12 W |  89 C  
2025-08-14 18:59:02|  60 C  | 294.20 W |  89 C  |  57 C  | 302.37 W |  89 C  |  57 C  | 296.07 W |  89 C  |  60 C  | 297.63 W |  89 C  |  57 C  | 298.59 W |  89 C  |  57 C  | 304.06 W |  89 C  |  58 C  | 297.18 W |  89 C  |  58 C  | 288.85 W |  89 C  
2025-08-14 18:59:04|  60 C  | 299.69 W |  89 C  |  57 C  | 305.58 W |  89 C  |  57 C  | 296.15 W |  89 C  |  60 C  | 302.92 W |  89 C  |  57 C  | 299.38 W |  89 C  |  57 C  | 302.87 W |  89 C  |  58 C  | 297.19 W |  89 C  |  58 C  | 298.14 W |  89 C  
2025-08-14 18:59:07|  60 C  | 299.29 W |  89 C  |  57 C  | 296.58 W |  89 C  |  57 C  | 301.83 W |  89 C  |  60 C  | 299.77 W |  89 C  |  58 C  | 290.37 W |  89 C  |  58 C  | 298.25 W |  89 C  |  58 C  | 295.02 W |  89 C  |  58 C  | 304.99 W |  89 C  
2025-08-14 18:59:09|  60 C  | 296.37 W |  89 C  |  58 C  | 295.10 W |  89 C  |  58 C  | 275.60 W |  89 C  |  60 C  | 298.12 W |  89 C  |  58 C  | 303.70 W |  89 C  |  58 C  | 303.06 W |  89 C  |  58 C  | 305.41 W |  89 C  |  58 C  | 298.04 W |  89 C  
2025-08-14 18:59:11|  61 C  | 301.27 W |  89 C  |  58 C  | 296.88 W |  89 C  |  58 C  | 297.73 W |  89 C  |  61 C  | 298.52 W |  89 C  |  58 C  | 299.19 W |  89 C  |  58 C  | 303.46 W |  89 C  |  58 C  | 303.26 W |  89 C  |  58 C  | 305.28 W |  89 C  
2025-08-14 18:59:14|  61 C  | 302.73 W |  89 C  |  58 C  | 301.57 W |  89 C  |  58 C  | 298.21 W |  89 C  |  61 C  | 298.30 W |  89 C  |  58 C  | 300.08 W |  89 C  |  58 C  | 305.69 W |  89 C  |  59 C  | 297.00 W |  89 C  |  58 C  | 291.28 W |  89 C  
2025-08-14 18:59:16|  61 C  | 295.37 W |  89 C  |  58 C  | 298.05 W |  89 C  |  58 C  | 299.30 W |  89 C  |  61 C  | 306.34 W |  89 C  |  58 C  | 291.25 W |  89 C  |  58 C  | 290.62 W |  89 C  |  59 C  | 296.90 W |  89 C  |  58 C  | 303.71 W |  89 C  
2025-08-14 18:59:18|  61 C  | 295.58 W |  89 C  |  58 C  | 305.77 W |  89 C  |  58 C  | 298.23 W |  89 C  |  61 C  | 299.88 W |  89 C  |  59 C  | 292.03 W |  89 C  |  58 C  | 248.31 W |  89 C  |  59 C  | 305.91 W |  89 C  |  59 C  | 304.99 W |  89 C  
2025-08-14 18:59:21|  61 C  | 302.92 W |  89 C  |  58 C  | 297.27 W |  89 C  |  58 C  | 307.41 W |  89 C  |  60 C  | 284.39 W |  89 C  |  59 C  | 300.55 W |  89 C  |  58 C  | 304.92 W |  89 C  |  59 C  | 298.55 W |  89 C  |  59 C  | 300.38 W |  89 C  
2025-08-14 18:59:23|  61 C  | 302.63 W |  89 C  |  58 C  | 307.23 W |  89 C  |  59 C  | 298.14 W |  89 C  |  59 C  | 304.74 W |  89 C  |  59 C  | 301.54 W |  89 C  |  59 C  | 298.75 W |  89 C  |  59 C  | 299.35 W |  89 C  |  59 C  | 289.71 W |  89 C  
2025-08-14 18:59:26|  62 C  | 304.19 W |  89 C  |  59 C  | 306.07 W |  89 C  |  59 C  | 299.41 W |  89 C  |  61 C  | 241.03 W |  89 C  |  59 C  | 291.86 W |  89 C  |  59 C  | 304.53 W |  89 C  |  59 C  | 291.10 W |  89 C  |  59 C  | 305.37 W |  89 C  
2025-08-14 18:59:28|  62 C  | 294.80 W |  89 C  |  59 C  | 298.25 W |  89 C  |  59 C  | 307.90 W |  89 C  |  62 C  | 234.38 W |  89 C  |  59 C  | 301.04 W |  89 C  |  59 C  | 304.34 W |  89 C  |  59 C  | 305.12 W |  89 C  |  59 C  | 303.51 W |  89 C  
2025-08-14 18:59:30|  62 C  | 303.12 W |  89 C  |  59 C  | 298.05 W |  89 C  |  59 C  | 299.29 W |  89 C  |  62 C  | 283.32 W |  89 C  |  59 C  | 293.70 W |  89 C  |  59 C  | 303.07 W |  89 C  |  60 C  | 304.35 W |  89 C  |  59 C  | 293.23 W |  89 C  
2025-08-14 18:59:33|  62 C  | 304.77 W |  89 C  |  59 C  | 297.95 W |  89 C  |  59 C  | 284.32 W |  89 C  |  62 C  | 298.81 W |  89 C  |  59 C  | 300.46 W |  89 C  |  59 C  | 297.49 W |  89 C  |  59 C  | 305.71 W |  89 C  |  59 C  | 292.27 W |  89 C  
2025-08-14 18:59:35|  62 C  | 296.46 W |  89 C  |  59 C  | 298.34 W |  89 C  |  59 C  | 299.78 W |  89 C  |  62 C  | 307.52 W |  89 C  |  59 C  | 293.52 W |  89 C  |  59 C  | 299.15 W |  89 C  |  60 C  | 290.22 W |  89 C  |  59 C  | 296.17 W |  89 C  
2025-08-14 18:59:37|  62 C  | 306.35 W |  89 C  |  59 C  | 297.84 W |  89 C  |  59 C  | 299.51 W |  89 C  |  62 C  | 301.94 W |  89 C  |  59 C  | 302.80 W |  89 C  |  59 C  | 290.04 W |  89 C  |  60 C  | 292.28 W |  89 C  |  60 C  | 304.98 W |  89 C  
2025-08-14 18:59:40|  62 C  | 302.82 W |  89 C  |  59 C  | 303.73 W |  89 C  |  59 C  | 300.96 W |  89 C  |  62 C  | 299.88 W |  89 C  |  59 C  | 301.14 W |  89 C  |  59 C  | 290.92 W |  89 C  |  60 C  | 298.36 W |  89 C  |  60 C  | 291.67 W |  89 C  
2025-08-14 18:59:42|  62 C  | 297.94 W |  89 C  |  59 C  | 298.05 W |  89 C  |  59 C  | 301.06 W |  89 C  |  62 C  | 299.19 W |  89 C  |  60 C  | 293.02 W |  89 C  |  59 C  | 299.25 W |  89 C  |  60 C  | 313.84 W |  89 C  |  60 C  | 342.44 W |  89 C  
2025-08-14 18:59:45|  62 C  | 297.64 W |  89 C  |  59 C  | 302.46 W |  89 C  |  60 C  | 293.12 W |  89 C  |  62 C  | 292.24 W |  89 C  |  60 C  | 301.52 W |  89 C  |  59 C  | 298.56 W |  89 C  |  60 C  | 298.84 W |  89 C  |  60 C  | 305.27 W |  89 C  
2025-08-14 18:59:47|  62 C  | 297.06 W |  89 C  |  60 C  | 301.27 W |  89 C  |  60 C  | 301.44 W |  89 C  |  62 C  | 291.93 W |  89 C  |  60 C  | 302.22 W |  89 C  |  59 C  | 304.42 W |  89 C  |  60 C  | 284.42 W |  89 C  |  60 C  | 303.63 W |  89 C  
2025-08-14 18:59:49|  63 C  | 300.27 W |  89 C  |  59 C  | 304.20 W |  89 C  |  59 C  | 283.92 W |  89 C  |  63 C  | 299.18 W |  89 C  |  60 C  | 294.19 W |  89 C  |  60 C  | 299.04 W |  89 C  |  60 C  | 304.75 W |  89 C  |  60 C  | 300.48 W |  89 C  
2025-08-14 18:59:52|  63 C  | 297.15 W |  89 C  |  60 C  | 306.15 W |  89 C  |  60 C  | 287.68 W |  89 C  |  63 C  | 294.77 W |  89 C  |  60 C  | 300.27 W |  89 C  |  60 C  | 303.25 W |  89 C  |  60 C  | 300.13 W |  89 C  |  60 C  | 307.23 W |  89 C  
2025-08-14 18:59:54|  63 C  | 304.96 W |  89 C  |  58 C  | 299.24 W |  89 C  |  60 C  | 260.47 W |  89 C  |  63 C  | 299.29 W |  89 C  |  60 C  | 302.80 W |  89 C  |  60 C  | 297.99 W |  89 C  |  59 C  | 296.79 W |  89 C  |  60 C  | 297.76 W |  89 C  
2025-08-14 18:59:56|  63 C  | 299.21 W |  89 C  |  60 C  | 301.18 W |  89 C  |  60 C  | 255.76 W |  89 C  |  63 C  | 301.43 W |  89 C  |  60 C  | 293.12 W |  89 C  |  60 C  | 299.05 W |  89 C  |  60 C  | 305.81 W |  89 C  |  60 C  | 295.00 W |  89 C  
2025-08-14 18:59:59|  63 C  | 295.09 W |  89 C  |  60 C  | 323.36 W |  89 C  |  60 C  | 252.90 W |  89 C  |  63 C  | 292.53 W |  89 C  |  60 C  | 301.84 W |  89 C  |  60 C  | 300.50 W |  89 C  |  61 C  | 397.95 W |  89 C  |  60 C  | 293.23 W |  89 C  
2025-08-14 19:00:01|  63 C  | 304.29 W |  89 C  |  60 C  | 239.62 W |  89 C  |  60 C  | 249.87 W |  89 C  |  63 C  | 299.98 W |  89 C  |  60 C  | 303.19 W |  89 C  |  60 C  | 296.51 W |  89 C  |  61 C  | 299.83 W |  89 C  |  60 C  | 306.15 W |  89 C  
2025-08-14 19:00:04|  63 C  | 296.86 W |  89 C  |  60 C  | 294.23 W |  89 C  |  60 C  | 300.16 W |  89 C  |  63 C  | 291.45 W |  89 C  |  60 C  | 301.44 W |  89 C  |  60 C  | 303.37 W |  89 C  |  61 C  | 298.07 W |  89 C  |  60 C  | 293.52 W |  89 C  
2025-08-14 19:00:06|  63 C  | 297.45 W |  89 C  |  60 C  | 302.16 W |  89 C  |  60 C  | 300.07 W |  89 C  |  63 C  | 292.73 W |  89 C  |  60 C  | 302.82 W |  89 C  |  60 C  | 302.46 W |  89 C  |  61 C  | 298.75 W |  89 C  |  60 C  | 292.06 W |  89 C  
2025-08-14 19:00:08|  63 C  | 304.19 W |  89 C  |  60 C  | 303.82 W |  89 C  |  60 C  | 301.35 W |  89 C  |  63 C  | 297.72 W |  89 C  |  60 C  | 303.60 W |  89 C  |  60 C  | 298.55 W |  89 C  |  61 C  | 299.24 W |  89 C  |  61 C  | 292.46 W |  89 C  
2025-08-14 19:00:11|  63 C  | 297.06 W |  89 C  |  60 C  | 294.41 W |  89 C  |  60 C  | 300.85 W |  89 C  |  63 C  | 301.34 W |  89 C  |  60 C  | 308.77 W |  89 C  |  60 C  | 304.62 W |  89 C  |  61 C  | 298.07 W |  89 C  |  61 C  | 293.25 W |  89 C  
2025-08-14 19:00:13|  63 C  | 295.39 W |  89 C  |  60 C  | 294.03 W |  89 C  |  60 C  | 300.95 W |  89 C  |  63 C  | 300.77 W |  89 C  |  60 C  | 294.20 W |  89 C  |  60 C  | 292.49 W |  89 C  |  61 C  | 291.59 W |  89 C  |  61 C  | 302.73 W |  89 C  
2025-08-14 19:00:15|  63 C  | 297.24 W |  89 C  |  60 C  | 297.45 W |  89 C  |  61 C  | 294.41 W |  89 C  |  63 C  | 305.86 W |  89 C  |  61 C  | 302.61 W |  89 C  |  60 C  | 285.54 W |  89 C  |  61 C  | 295.62 W |  89 C  |  61 C  | 298.05 W |  89 C  
2025-08-14 19:00:18|  63 C  | 297.64 W |  89 C  |  60 C  | 292.06 W |  89 C  |  61 C  | 300.85 W |  89 C  |  63 C  | 301.63 W |  89 C  |  61 C  | 299.38 W |  89 C  |  60 C  | 288.56 W |  89 C  |  61 C  | 298.94 W |  89 C  |  61 C  | 288.34 W |  89 C  
2025-08-14 19:00:20|  63 C  | 298.81 W |  89 C  |  61 C  | 297.36 W |  89 C  |  61 C  | 300.66 W |  89 C  |  63 C  | 306.43 W |  89 C  |  61 C  | 302.82 W |  89 C  |  60 C  | 296.50 W |  89 C  |  61 C  | 306.11 W |  89 C  |  61 C  | 303.80 W |  89 C  
2025-08-14 19:00:23|  64 C  | 298.53 W |  89 C  |  61 C  | 299.10 W |  89 C  |  61 C  | 298.52 W |  89 C  |  64 C  | 300.17 W |  89 C  |  61 C  | 302.42 W |  89 C  |  61 C  | 299.54 W |  89 C  |  61 C  | 299.54 W |  89 C  |  61 C  | 290.00 W |  89 C  
2025-08-14 19:00:25|  64 C  | 298.04 W |  89 C  |  61 C  | 293.84 W |  89 C  |  61 C  | 301.64 W |  89 C  |  64 C  | 299.87 W |  89 C  |  61 C  | 303.89 W |  89 C  |  61 C  | 293.56 W |  89 C  |  61 C  | 299.53 W |  89 C  |  61 C  | 303.04 W |  89 C  
2025-08-14 19:00:27|  64 C  | 298.12 W |  89 C  |  61 C  | 303.13 W |  89 C  |  61 C  | 307.90 W |  89 C  |  64 C  | 297.13 W |  89 C  |  61 C  | 304.27 W |  89 C  |  61 C  | 299.84 W |  89 C  |  61 C  | 300.52 W |  89 C  |  61 C  | 302.43 W |  89 C  
2025-08-14 19:00:30|  63 C  | 299.51 W |  89 C  |  61 C  | 309.30 W |  89 C  |  61 C  | 292.45 W |  89 C  |  64 C  | 278.91 W |  89 C  |  61 C  | 303.87 W |  89 C  |  61 C  | 301.49 W |  89 C  |  61 C  | 299.94 W |  89 C  |  61 C  | 303.50 W |  89 C  
2025-08-14 19:00:32|  64 C  | 297.65 W |  89 C  |  61 C  | 293.84 W |  89 C  |  61 C  | 293.33 W |  89 C  |  64 C  | 302.32 W |  89 C  |  61 C  | 289.29 W |  89 C  |  61 C  | 298.19 W |  89 C  |  61 C  | 299.36 W |  89 C  |  61 C  | 287.08 W |  89 C  
2025-08-14 19:00:35|  64 C  | 299.01 W |  89 C  |  61 C  | 302.74 W |  89 C  |  61 C  | 294.79 W |  89 C  |  64 C  | 301.24 W |  89 C  |  61 C  | 295.17 W |  89 C  |  61 C  | 298.16 W |  89 C  |  61 C  | 305.31 W |  89 C  |  61 C  | 303.31 W |  89 C  
2025-08-14 19:00:37|  64 C  | 305.76 W |  89 C  |  61 C  | 295.80 W |  89 C  |  61 C  | 285.49 W |  89 C  |  64 C  | 301.45 W |  89 C  |  61 C  | 294.29 W |  89 C  |  61 C  | 292.99 W |  89 C  |  61 C  | 298.75 W |  89 C  |  61 C  | 302.54 W |  89 C  
2025-08-14 19:00:39|  64 C  | 298.92 W |  89 C  |  61 C  | 302.84 W |  89 C  |  61 C  | 301.64 W |  89 C  |  64 C  | 294.09 W |  89 C  |  61 C  | 303.97 W |  89 C  |  61 C  | 305.61 W |  89 C  |  61 C  | 300.44 W |  89 C  |  61 C  | 387.27 W |  89 C  
2025-08-14 19:00:42|  64 C  | 298.03 W |  89 C  |  61 C  | 299.33 W |  89 C  |  61 C  | 292.93 W |  89 C  |  64 C  | 293.81 W |  89 C  |  61 C  | 295.17 W |  89 C  |  61 C  | 298.27 W |  89 C  |  62 C  | 293.46 W |  89 C  |  61 C  | 289.31 W |  89 C  
2025-08-14 19:00:44|  64 C  | 300.58 W |  89 C  |  61 C  | 294.32 W |  89 C  |  61 C  | 300.97 W |  89 C  |  64 C  | 293.80 W |  89 C  |  61 C  | 302.02 W |  89 C  |  59 C  | 300.61 W |  89 C  |  61 C  | 299.83 W |  89 C  |  61 C  | 303.70 W |  89 C  
2025-08-14 19:00:46|  64 C  | 299.70 W |  89 C  |  61 C  | 293.44 W |  89 C  |  61 C  | 302.61 W |  89 C  |  64 C  | 296.46 W |  89 C  |  61 C  | 308.00 W |  89 C  |  60 C  | 290.14 W |  89 C  |  61 C  | 300.33 W |  89 C  |  61 C  | 302.63 W |  89 C  
2025-08-14 19:00:49|  64 C  | 298.23 W |  89 C  |  61 C  | 294.03 W |  89 C  |  61 C  | 302.51 W |  89 C  |  64 C  | 300.47 W |  89 C  |  61 C  | 304.47 W |  89 C  |  61 C  | 260.41 W |  89 C  |  62 C  | 301.29 W |  89 C  |  61 C  | 303.80 W |  89 C  
2025-08-14 19:00:51|  64 C  | 298.15 W |  89 C  |  61 C  | 294.42 W |  89 C  |  61 C  | 295.88 W |  89 C  |  62 C  | 294.20 W |  89 C  |  61 C  | 288.60 W |  89 C  |  61 C  | 241.04 W |  89 C  |  62 C  | 300.71 W |  89 C  |  61 C  | 302.83 W |  89 C  
2025-08-14 19:00:54|  64 C  | 298.22 W |  89 C  |  61 C  | 300.38 W |  89 C  |  61 C  | 300.67 W |  89 C  |  63 C  | 302.71 W |  89 C  |  61 C  | 302.61 W |  89 C  |  61 C  | 300.80 W |  89 C  |  62 C  | 300.52 W |  89 C  |  61 C  | 302.54 W |  89 C  
